project_id,project_name,company,industry,overall_risk_score,total_budget,current_spend,resource_utilization,delay_days,budget_variance,customer_payments_received,tech_sector_performance,market_volatility_index,company_stock_performance,technology_complexity,integration_challenges,team_turnover_rate,regulatory_changes,data_privacy_compliance
PROJ-2024-451,Fintech Project,Tech Technologies,IoT,7.541142443501615,3197575.1284642247,1406025.3315342416,0.5757064605988214,38,1.1537779229561562,375164.26742796646,1.174503276162774,19.497254105921062,2.015620830895193,6.869772529019394,5.548152467025378,0.054537368436489514,0,0.7464025909383738
PROJ-2024-452,Cybersecurity Project,Global Enterprises,Enterprise Software,6.793576605819604,4560814.7424980365,2326330.35148717,0.585470634647459,22,0.887050011934887,1065722.1358515082,2.116735885558214,20.437624559186556,0.13336990307902363,6.998915969384877,5.037917463421078,0.2362044558141988,0,0.8445063305984614
PROJ-2024-453,Cloud Computing Project,Digital Enterprises,Cybersecurity,5.98577652995151,2224469.1467626328,3647422.0253326828,0.707320477106724,31,1.1472222833978556,1183342.2295133336,3.161993363523587,16.00231878176286,1.1745711765603208,6.639541126103611,6.016676141641525,0.18724665601928953,1,0.858776662285225
PROJ-2024-454,Cloud Computing Project,Global Enterprises,Cloud Computing,6.270663685139368,1473497.4993387216,124116.90829949704,0.6288259379503733,21,0.5447683886884869,721470.209736348,2.664420274821844,24.321617192136323,2.281496633580585,5.61577258920881,6.853098774245819,0.05683908998423777,0,0.984682039385278
PROJ-2024-455,Digital Transformation Project,Global Technologies,Digital Transformation,7.445639619700049,2491598.0566976694,3261665.9243166083,0.6113583415549159,41,0.5540476273497266,1796852.8166886617,2.2686294054003366,18.74536152451041,0.45304844155869706,7.2654291503484245,5.456824953990541,0.2137665798428236,0,0.7219694512831701
PROJ-2024-456,Healthcare Tech Project,Smart Solutions,Cybersecurity,5.894033772559703,717632.1997195139,3798641.255876784,0.7903569400489991,42,0.9572304196195444,1384450.8843216943,2.6972546926737473,15.807792138743435,-0.9165667814730365,7.411255922912245,5.3985706904666015,0.09005323094359924,0,0.8799603919465141
PROJ-2024-457,Big Data Project,Smart Solutions,Big Data,6.161956621641937,4192194.1301612365,456170.36390087253,0.792937285348345,56,1.049622301106035,199109.20821915352,2.0963544539598207,18.8729117367533,-1.151382801260635,6.658926758052319,5.9637544005743806,0.16584423791422137,1,0.8579495581984724
PROJ-2024-458,Cybersecurity Project,Digital Solutions,Enterprise Software,3.782383580018003,4218533.64927584,729645.975528392,0.871032681409968,44,1.3878176403358191,1026990.9805403718,3.8084390062963385,21.00202547092581,-1.9992112771097164,6.465683481754525,4.310492510780703,0.14332687399003743,1,0.8548699293807487
PROJ-2024-459,Big Data Project,Tech Enterprises,Cybersecurity,5.369606100580514,3146002.085433328,3846910.580808286,0.6879688551378391,8,0.6046606339078963,2450255.4493621946,1.164714672732323,20.136526718213297,1.5911899749064213,5.341814549383956,4.760518566775044,0.13396775647101533,0,0.961947786214848
PROJ-2024-460,Cybersecurity Project,Global Technologies,Cloud Computing,6.581985559790494,2088963.0002227526,2196406.5601973506,0.5328882909617676,30,1.3226479271938894,2100134.451099419,3.020174437089506,21.945419740372742,-1.4445139557700475,5.251854984499351,6.756937976501195,0.22794274402487952,0,0.7616615412086459
PROJ-2024-461,IoT Project,Tech Technologies,Cybersecurity,4.354713491581827,4099025.140006025,155366.87443972245,0.623149873214656,6,0.7100473372920696,2202125.4753816533,3.6738479944832516,15.554839420679107,-0.780804501520298,6.018694536690586,6.009827840091299,0.13747225831252297,0,0.7122319823024114
PROJ-2024-462,Cloud Computing Project,Tech Solutions,Big Data,4.011270902622675,2996091.611547652,1104764.7951777638,0.9410024584385676,8,0.8940836485100319,2124539.079842218,3.41165412620576,17.84540610272056,-0.5106183423860333,5.93253846655218,4.040332131950249,0.06506882351463016,0,0.9016814522902578
PROJ-2024-463,Healthcare Tech Project,Digital Systems,Digital Transformation,4.569134041122078,4216695.3884750735,1854780.3296485525,0.7683163588547159,12,0.8166024348274129,1001821.7620107966,1.5521231044643402,23.19230576840102,0.8018993006838415,7.860969352889814,4.6138764176770595,0.2393277454429905,1,0.8035472392407941
PROJ-2024-464,Digital Transformation Project,Innovative Solutions,AI/Machine Learning,4.207503139964167,3341564.5666235927,2802344.752996594,0.8193816881604591,57,0.900155272865399,389025.37402265007,1.887779046940865,15.798936877913608,-0.010213613521153686,7.35086822733029,6.048511798086697,0.2341070462479255,1,0.7052769748637573
PROJ-2024-465,Healthcare Tech Project,Smart Technologies,E-commerce,4.0745631851819795,4029824.629457588,2959325.4747335184,0.5033110233314365,2,0.6504954980725856,890154.8336959784,3.151143816121314,23.554859546959577,1.373369960115809,6.97977288577718,6.2931976076877225,0.18688653791631976,0,0.7754122021871241
PROJ-2024-466,Healthcare Tech Project,Tech Enterprises,Digital Transformation,5.124254214340435,3193533.46947992,3982143.900409279,0.7331925794821343,34,1.003570074403555,2512177.370536962,1.2528116775422966,15.918960920771063,-1.7218067033564863,6.5529442670528155,6.519578718022125,0.143578505626405,0,0.7927980322650435
PROJ-2024-467,Healthcare Tech Project,Digital Enterprises,Healthcare Tech,7.53919256941767,2363634.8069704976,1221293.67759666,0.5168878958893114,32,1.3016425898313673,2943365.3135709064,3.435585099497752,23.344542148916965,-1.3803040286778028,5.502102592179954,4.876530410146135,0.06857189458870426,1,0.8850515130352726
PROJ-2024-468,Big Data Project,Digital Solutions,Cybersecurity,5.535298233693592,4810756.3696676195,2199058.3972870535,0.7561535954411516,20,0.941534010378897,1532156.342750528,3.156720833814371,18.607884010787267,0.4960575176663333,7.935370016552852,6.793085788832688,0.20814962371549522,1,0.7517757382147816
PROJ-2024-469,Cybersecurity Project,Innovative Systems,Fintech,3.939601904076615,2935012.2119548013,2179961.8366524596,0.9143468823362338,30,0.9906135758981991,128131.02927682243,3.188819947706028,21.12209063257216,-0.3151760607658509,6.125122094720631,5.658840680733677,0.0650955828848058,0,0.8239163043860194
PROJ-2024-470,E-commerce Project,Innovative Systems,IoT,3.3848583469043705,3222902.833432423,1682016.5118442262,0.9357886087251834,51,1.3487675852813141,506129.9551892642,1.3007241108027743,16.528871156479983,-0.5209331862432014,5.320776807341734,6.089617067163679,0.06372019697902914,0,0.8447426333253497
PROJ-2024-471,IoT Project,Global Solutions,Fintech,6.480780725689626,1492194.3773663715,759731.3859854387,0.7432487039250159,33,1.2060581146380307,1034033.6684171708,3.1532816344486925,15.661687217251808,-1.6648596048123863,6.481396687147239,5.790216588339724,0.15747676848787362,0,0.8377712174092272
PROJ-2024-472,Enterprise Software Project,Global Enterprises,Digital Transformation,4.913993822181939,3315428.552422744,3912080.596416986,0.7061921623634971,31,0.9904544085197847,1777897.5109195542,3.03945437565991,17.15938204020135,2.478595873740007,7.62199403483925,4.368220164023861,0.08202564803692805,1,0.9921822300000345
PROJ-2024-473,Healthcare Tech Project,Tech Solutions,Fintech,7.109154732926797,3072234.4226732473,3427937.0279996856,0.9252576924118223,56,0.7576956481891797,317771.5728354105,3.4927674724655517,16.278538179086954,1.4590929306252538,7.661873005331988,6.889343978154639,0.0515460534680698,1,0.7136512713370888
PROJ-2024-474,Fintech Project,Smart Enterprises,Cloud Computing,6.2975538432038505,1331772.7907616124,2043498.8103475252,0.8031244243985127,34,1.3849267468449666,2835736.166258657,1.1247878687694084,18.124058976796317,-1.391909215901753,5.032897748169342,4.368626739682458,0.13462268619915724,1,0.9852904559357198
PROJ-2024-475,Big Data Project,Innovative Enterprises,Fintech,6.9812072527068425,768141.9380891467,2452657.1484677163,0.5292046757922843,14,1.0770204016905582,1158742.652524762,1.0693320054033766,20.1438324651102,-1.6747702113142968,7.658887234254199,4.764645869233551,0.07744344632201319,1,0.87458116419821
PROJ-2024-476,Digital Transformation Project,Tech Solutions,Enterprise Software,4.359730197092244,3219616.93871647,986318.108882683,0.7095765099503739,55,0.7211476101106934,2746494.2319819867,2.119021299635682,20.887594635650096,2.8743626671562152,5.814452652499575,6.4408836406689405,0.08210308305613825,0,0.9387183144909514
PROJ-2024-477,Enterprise Software Project,Digital Enterprises,AI/Machine Learning,6.46179461230529,3936615.2120764423,2220769.574527813,0.6081102583089367,31,0.7691197526380104,2363513.227995363,1.4463648515474588,22.898681073797427,1.4058627521975242,5.116917091905269,5.855790884503304,0.06538212774706693,1,0.8291177854048226
PROJ-2024-478,E-commerce Project,Tech Technologies,Cybersecurity,4.320309923468594,2855306.169149037,2810383.519173756,0.7114119446519067,5,1.3031330889362458,2290768.0902951853,2.675153432710666,21.562398932483585,0.0872803554687076,7.543370811088623,6.514447496129071,0.09101875074472199,1,0.8361513643770941
PROJ-2024-479,Fintech Project,Smart Technologies,Fintech,7.695342397251458,1520476.8139384058,2109151.4107076963,0.7049595074028627,44,0.5441455620874555,1859486.7813684728,3.7520467045202466,21.08758325129553,1.5086552037789245,7.591600267964624,5.547208565122135,0.19309683595487787,1,0.9637979497047471
PROJ-2024-480,E-commerce Project,Smart Enterprises,Big Data,6.181871407666872,3499348.895118657,3962112.165281271,0.7619651612666338,20,1.49209218702882,1917673.0694503493,2.174439191002047,19.117820274857745,1.7816589324007954,6.78869323952705,5.130979706099905,0.2117854614435583,0,0.9687803488875706
PROJ-2024-481,Enterprise Software Project,Smart Solutions,AI/Machine Learning,4.622559000876711,860475.7697432102,2484232.459366132,0.660546720657163,32,0.6303516797147918,1950209.3821271197,3.5348511318178124,19.738084349601387,1.8998110119438967,6.723301271889075,6.765536498643355,0.14050672880586013,1,0.7716066644293893
PROJ-2024-482,Healthcare Tech Project,Tech Enterprises,AI/Machine Learning,4.347559311461364,2488251.6716087954,1546797.4791094593,0.5739217022551676,31,1.2960685253969375,1923292.022374188,1.0007226235535995,19.14520829390181,0.3893865282652884,7.439360817864259,4.108756952544384,0.15131076317628356,1,0.7597725635753854
PROJ-2024-483,Fintech Project,Digital Enterprises,Fintech,3.9546329253582178,1235150.4127928908,3111392.9077017684,0.7266737455654804,51,0.8947753167716829,1705811.8710552477,1.5055439303775526,23.42166030061383,0.14941379062423987,7.358928658130839,6.568390661059137,0.056531006918840526,1,0.8488705521609853
PROJ-2024-484,E-commerce Project,Digital Technologies,AI/Machine Learning,6.473204794468639,1330065.7297694753,764803.795168404,0.8735912979555929,18,0.9922161832874669,2960600.653600378,1.0912706189622567,17.300004525484,-1.9448595786554983,7.6703164203281125,4.6924533555633445,0.06386325227426337,0,0.9700831081383074
PROJ-2024-485,Digital Transformation Project,Digital Technologies,IoT,4.093578064989637,1410322.7712119163,1599611.6734544395,0.798805502630421,32,1.3806505774645779,2223642.6455345186,1.984441541545206,15.057209315419646,2.63278557570919,6.6582423427901105,6.546208983261904,0.10151354512990339,1,0.7967065280218528
PROJ-2024-486,Cybersecurity Project,Smart Enterprises,Fintech,5.9765163296374455,2240181.7566979006,1453139.9064725847,0.6522655396663471,27,0.9129111895892132,2353144.5263383114,3.7245687870895083,21.513198972262394,1.0165393919447152,7.902941278198426,4.417589840250657,0.1587796841426295,0,0.8956043846017394
PROJ-2024-487,Cloud Computing Project,Global Systems,Cloud Computing,4.323175134626787,730175.9252917893,1784047.6709203313,0.9209853602414857,30,1.0374937536732345,2630142.163742655,1.2908563707969631,17.024621836388313,-0.9842303140501594,7.988440492800015,5.740656891071621,0.19791022974699862,0,0.9124455063221804
PROJ-2024-488,Cybersecurity Project,Global Solutions,Digital Transformation,6.309844723969343,2290070.484180942,3148941.3211220326,0.910493407062132,20,0.5492996624091699,725355.3119049626,2.8192293302314013,23.901151363098094,2.598017097107183,5.349633829995898,6.664323757034416,0.1710006122676066,1,0.9336023994682467
PROJ-2024-489,Enterprise Software Project,Smart Enterprises,Enterprise Software,7.074698642702696,2802683.512016154,1988274.8254372892,0.5942067797228444,53,0.5023474738674532,343032.0613756763,2.354487817358333,23.590463297066563,2.5746595088514823,7.548631278662366,5.420618940696672,0.12842557099735766,0,0.869177337376289
PROJ-2024-490,Big Data Project,Global Solutions,E-commerce,6.8901262157232654,2674824.2823484633,3196656.3560372544,0.5177379133041633,33,0.7447998730017259,1500393.866135936,3.8154046370974375,15.76727371928206,2.9459208218304793,6.499466773245767,6.2397000214101785,0.07366481460062764,1,0.8207365534836908
PROJ-2024-491,Cloud Computing Project,Tech Technologies,Healthcare Tech,6.8042566546539085,2222528.4518136824,2348306.722245477,0.8335889187578429,14,1.1805830929187673,1590834.0172958921,1.3675574276112816,16.06388405414077,2.3702828156948943,6.162699014899497,6.414014853566675,0.2061546469774379,0,0.9901047966396919
PROJ-2024-492,IoT Project,Innovative Systems,AI/Machine Learning,3.9386120284612605,4276159.736318386,1434070.795164466,0.8724246176071189,13,0.6212648933591367,2504627.161854761,1.6360835515066867,19.95171592246666,2.988921939100324,6.8392169296481455,6.209482626150337,0.12275721031981142,0,0.8833992259908559
PROJ-2024-493,Digital Transformation Project,Smart Solutions,Cloud Computing,3.4419247349225937,1153970.1158922685,3258917.1003655423,0.9355390546781098,18,0.6137619588045494,1386972.3799187734,1.0886259058344798,21.09222662769355,-0.776569059383637,5.167896671786021,6.775989210623795,0.19721080289655796,1,0.9185695634899812
PROJ-2024-494,IoT Project,Innovative Solutions,Cybersecurity,6.494744142436928,2775635.3470161827,1029329.7151570572,0.9004263773397398,42,0.9109606080359033,1755473.774078507,2.3018057488941213,17.74908337482241,2.2112479259961706,6.5193833563012396,5.340502691559786,0.15259576838286837,1,0.8034948537087635
PROJ-2024-495,Fintech Project,Tech Solutions,Cybersecurity,4.841736068971756,779186.3763044943,975093.6212192024,0.7702406456928866,14,1.1478370386082264,1628505.7216890291,1.8334986986939628,22.16797716699371,2.1151415439788224,7.61267171008,4.5193763174954675,0.19773241071236508,0,0.900984754300924
PROJ-2024-496,Cloud Computing Project,Innovative Systems,Healthcare Tech,5.161731132016737,820200.5549505939,2067561.4038138594,0.7385235526455713,5,1.2120719922479304,210788.07289643405,3.609717801670963,20.949160209188715,-0.8452982038963313,5.640384548416907,4.143433191107439,0.23145791229051438,0,0.7773392986492378
PROJ-2024-497,IoT Project,Digital Systems,Enterprise Software,3.155745463966955,3082396.3235469335,1117312.0592521466,0.5125284730681638,51,0.6784506740983748,1884123.2001310505,2.8148224395932653,18.248241097485547,-1.5078122549950461,6.279169684308275,4.7393796089125155,0.2342059032107604,0,0.7735290752585908
PROJ-2024-498,IoT Project,Digital Solutions,AI/Machine Learning,4.297882246375246,3047082.9119951944,135439.43630974367,0.61099540108015,8,0.5795881473720425,2501325.5287453313,2.842272213927105,15.253714880423155,2.8971025683879983,7.818442663144626,4.429592511640727,0.15702135600012068,0,0.9144166605428279
PROJ-2024-499,E-commerce Project,Global Enterprises,IoT,3.16838201937232,4451150.807800056,2628360.356465326,0.7068266382798168,36,1.440397033945544,556751.589419831,2.5957320906439074,22.501502812985176,-0.5198772423969482,6.285691513417092,5.673846224303441,0.15230167295312774,1,0.8564184208788805
PROJ-2024-500,Cybersecurity Project,Innovative Technologies,Healthcare Tech,7.3959288630062385,3010431.540470329,2093265.9037423523,0.7828267550376056,19,0.7606663825621017,1823562.0283871277,1.275551011687603,17.14753665825083,2.35445895233903,6.075102896997195,4.554836011635196,0.10313569310056746,0,0.9049829831267169
PROJ-2024-501,E-commerce Project,Global Solutions,Enterprise Software,4.216983416092653,4819059.591821826,1837519.4765233286,0.7507633249932848,33,1.3533464976087237,1821470.5788946017,2.335056051176066,23.344737434626282,-1.9793642266269806,6.321609944370135,4.1168011218681135,0.23715996630585828,0,0.7808315472244275
PROJ-2024-502,Cloud Computing Project,Global Solutions,AI/Machine Learning,5.786685847865041,719126.8177996839,3871177.20701143,0.8341861953567606,37,1.3634914504628184,576136.3957634403,3.9985155691255496,19.20290260054255,-1.894875963901989,6.558358299552669,4.107969486606003,0.1415838334399242,1,0.8796170023170191
PROJ-2024-503,Cloud Computing Project,Tech Technologies,Cloud Computing,3.194896603305652,941034.5815133348,2327676.8174553635,0.6258951188991684,25,1.2725225917625445,458044.3638191345,3.5056878725380445,20.770774426317654,0.32935654348184196,6.895974032394406,6.494708495094585,0.07551824785747543,0,0.8331800949109338
PROJ-2024-504,Enterprise Software Project,Innovative Systems,Digital Transformation,6.33423695652829,698296.3770667163,3467383.1533786,0.754228673443613,17,0.6688336066525701,2942150.634631806,3.6803771625013475,23.72948730409002,-0.8064265803246822,7.402078402750194,5.7743497943290745,0.13654098292530997,1,0.8790880860536584
PROJ-2024-505,E-commerce Project,Digital Systems,IoT,4.615136728770469,1333745.8265009301,643855.9212001247,0.5396640095258565,27,1.3218014592542002,1241785.591993809,3.4696790777394986,23.636230009199533,1.4492064171798216,6.356306617292943,5.074255905680134,0.0754106500476008,1,0.7872639196732658
PROJ-2024-506,AI/Machine Learning Project,Digital Technologies,E-commerce,7.489595934788329,2935715.4992375514,2319905.206204768,0.6861494856124432,54,1.2692505592415868,759523.0132982349,1.3091250802929482,18.715195752435733,0.8278216278397714,7.452442805270421,6.682684128220741,0.150506336851415,1,0.9146352890947371
PROJ-2024-507,Cybersecurity Project,Smart Enterprises,Cybersecurity,7.440590944670179,3405074.816423426,3485120.5442505213,0.8375723748295705,50,1.0967229901062172,596841.1789176874,1.6823447621943988,17.08888892714843,-1.6125710127475428,6.601161984056242,4.210589834223141,0.16225510297124246,0,0.9417788098478397
PROJ-2024-508,Cloud Computing Project,Global Systems,Big Data,4.626453091808739,705133.2107690095,2374112.4533916023,0.8120303840430698,8,0.8372020351689528,2036044.9693913816,1.0093649540692289,22.751460777285946,-1.1868585184214147,6.015441531103933,6.940966218183478,0.11755115229871707,1,0.7779749421573171
PROJ-2024-509,Enterprise Software Project,Digital Technologies,Cloud Computing,7.504804478452339,4756869.004305197,2900255.294695306,0.9457892317274805,31,0.7625086042665441,1867391.3622491085,1.9105303746343343,19.33080203602131,-0.05975364970792851,6.973852484358242,5.848875370763383,0.06433012284629694,1,0.7901861679566926
PROJ-2024-510,E-commerce Project,Global Solutions,Cybersecurity,7.980788367493894,4289744.1949267145,1550969.9144676088,0.6250510066944902,58,0.621889212080359,1966301.1566635107,1.3258222070394776,16.92041993559004,-1.0719796802228343,7.153166764230474,4.550392761906545,0.23870070712664782,1,0.8983462809157279
PROJ-2024-511,Cybersecurity Project,Tech Technologies,Fintech,7.127078320619741,1834756.169706919,460553.11644455977,0.7241851846282906,52,1.0097570669008715,355217.47978321154,2.418380035904749,24.044253423171504,1.9611117362196429,6.674146926888462,6.037207296930905,0.20467062269668596,0,0.9086755522910632
PROJ-2024-512,E-commerce Project,Smart Enterprises,Big Data,7.2243567387761445,847343.8860191058,1885811.1509955786,0.6482886861982985,55,1.0852608755098465,2691250.2921454674,3.031382465721706,16.981041942410872,0.0803511777664001,5.16984491940417,6.290143779350688,0.2177762161010242,0,0.911229905319235
PROJ-2024-513,IoT Project,Smart Technologies,Cybersecurity,4.24504368054545,1264491.8294857577,1638469.6242715444,0.6982714013266286,58,0.8593389905157872,1228872.55074624,3.623515885114231,15.25807168191231,-1.5328406657875036,5.509648625482475,5.288028350112324,0.12337367885724589,0,0.904809551432751
PROJ-2024-514,Enterprise Software Project,Global Solutions,Enterprise Software,5.8835119942887815,1071249.861897377,3481534.7112778947,0.8856275584412245,5,0.9753590676808686,1008771.278648038,3.2476514952726947,15.2027997376742,0.4217145113606242,5.855893162670685,6.584897818736643,0.20216620600389013,0,0.8178423150857617
PROJ-2024-515,Cybersecurity Project,Global Technologies,IoT,3.3362795698368393,1054777.006845261,1051581.6791746416,0.807894083834819,13,0.8635144573692667,1440848.1970184436,3.8157567873355154,21.223153564542642,-1.5458090946929293,5.8478768178544795,4.452197221889411,0.14707457903383886,1,0.8184561023211034
PROJ-2024-516,Healthcare Tech Project,Global Systems,Cybersecurity,3.4745896841083486,2833527.598995803,3870263.4873869214,0.8970985361064117,27,1.1410060573207013,1231191.590668122,1.1616948711813664,21.616750607175305,-1.3553134729009142,7.020262400740611,4.836512750732825,0.0902166976812092,1,0.7764452870933144
PROJ-2024-517,Fintech Project,Global Systems,E-commerce,7.994463060166453,1606313.4912203012,3836738.667237535,0.5915799987493489,57,1.4012592077965633,2604373.309103523,1.0365395062496243,18.11041705056984,-0.8019508398589736,5.0550459850208975,4.280477084751969,0.07488467538144267,1,0.7470501099689089
PROJ-2024-518,Fintech Project,Tech Systems,Digital Transformation,4.633196247129555,2111628.7243811497,1065763.407978611,0.8930125030286471,23,0.6639202620469449,2794856.828073887,2.984014341508638,18.200109892470635,2.2976385262374492,7.26704533114856,4.632633521822056,0.11901017386441137,0,0.9077732138190717
PROJ-2024-519,Cybersecurity Project,Tech Enterprises,Enterprise Software,6.740919560244231,4952774.000229451,1457402.6263615498,0.526893023380273,12,0.8814088099031234,980014.327703858,1.8680572306667387,18.394939150599427,2.62306266166486,5.796027424420799,4.7161864357334355,0.07751042229502794,1,0.7279566357916938
PROJ-2024-520,E-commerce Project,Innovative Enterprises,Cloud Computing,7.033325265134082,3579414.120164051,3592667.3894081516,0.8998696761967185,42,0.6408686039508613,2605413.841633869,1.7605030483173194,21.801585467588787,2.1312886466603453,5.930065538648307,6.752899572765131,0.24965379524081371,0,0.9813376860360346
PROJ-2024-521,Enterprise Software Project,Tech Systems,Cloud Computing,7.290116355036146,4770413.001711506,3869826.6614948194,0.6480832007573275,11,1.124943770407832,2366417.0756458947,1.992661263081383,15.581337910268285,-0.3296139129107638,6.583729483831773,4.234329066253468,0.05983779804640441,0,0.9480058911014354
PROJ-2024-522,Fintech Project,Digital Solutions,Cloud Computing,7.9881414870107825,1141504.49764902,1829412.5010605718,0.6415644350363299,50,1.2288705094885959,2799342.2497998094,1.8093881736770925,24.29116352691326,-0.6377677944558418,5.647776802816873,5.282245360563128,0.1382287198738153,0,0.9572517219871768
PROJ-2024-523,Enterprise Software Project,Tech Technologies,Cloud Computing,4.207482426284339,2219627.6367465616,1351888.4779995014,0.7304398595143987,18,1.4319127325974559,812675.9053390747,2.534309218904762,17.225210441774465,0.7457784539511958,7.653413940726582,5.597196061680739,0.14041870447807683,1,0.972000644384557
PROJ-2024-524,Fintech Project,Smart Enterprises,Digital Transformation,3.2017541342984988,2996293.114770594,2151766.651681014,0.9233105844754543,20,0.7788719262609649,1773181.5353508394,2.3204453416723974,24.996732052420924,1.6092658026655617,5.256106337979696,6.696079161406482,0.11012638571633511,1,0.822581491216972
PROJ-2024-525,IoT Project,Smart Solutions,Cybersecurity,5.05595758997293,845411.2784993211,2782299.904826366,0.5215016141066324,26,1.4502112058654302,896179.2957472894,2.537285654129969,16.71522693787187,2.9668639408008737,6.333147086903194,6.993088655983641,0.16427031314138907,0,0.9540102170051203
PROJ-2024-526,E-commerce Project,Global Systems,AI/Machine Learning,3.6504033491447347,518843.4963258104,1166550.6099624212,0.6585039387818353,57,0.5632626718206748,2489874.022404685,3.0181408345013088,22.715464573123775,-1.342146440605369,7.548266808364669,6.260164344759508,0.07999540483030894,1,0.7474183900874948
PROJ-2024-527,IoT Project,Digital Systems,Cybersecurity,3.1121294458102757,3516954.502086129,2972245.381014384,0.8854573949075011,18,1.103013863364588,115440.15265608634,2.161391526913445,17.23412544929625,-1.753540004880978,6.847531683263707,6.9123729717070885,0.20678247611744677,0,0.7064925383824706
PROJ-2024-528,Fintech Project,Global Enterprises,Fintech,4.802134135707431,3388187.825606459,301463.6927471,0.67822451484596,23,0.55713271934333,1737975.5723705487,1.7539230614264705,15.80846801643254,1.471779444976355,5.8769885475279,6.361303397607621,0.11648954364952767,1,0.935467418399155
PROJ-2024-529,Healthcare Tech Project,Tech Solutions,IoT,6.918691255376182,2348549.644998253,292248.5217812241,0.5896206039186801,25,1.3937741877619447,1083689.9506885621,1.4986016104262365,23.749333243506488,2.1611289175195276,6.262280623329382,6.88960792291425,0.16826851795972836,0,0.7224389943990818
PROJ-2024-530,Healthcare Tech Project,Tech Solutions,Big Data,5.8309034561253545,2703398.342144147,1606522.0500676264,0.6911573815991353,44,1.0298090570700542,1035782.7505256787,2.0484223585978767,23.58751259190892,2.231743899332116,7.1200831410275445,6.121812177833366,0.19312784721339188,0,0.9965574001977765
PROJ-2024-531,IoT Project,Smart Solutions,AI/Machine Learning,4.56388994605177,2369493.502664403,1478545.4490368103,0.6734986256712512,27,1.169348350762796,1970228.3392082592,3.225419425738516,19.035703924496012,1.392317745385803,7.919782230091698,4.239290276353213,0.22780842353803227,0,0.9024389288804667
PROJ-2024-532,Healthcare Tech Project,Smart Solutions,AI/Machine Learning,6.271710027463598,608022.7018019998,1330969.5399318938,0.9119372906600165,45,1.3315739259104524,2569304.9030105826,3.2701147303344085,22.023961425404266,2.7700790205959356,7.6794161551383,5.20576056097803,0.21715748729044004,1,0.9260349130726316
PROJ-2024-533,Fintech Project,Tech Technologies,Cybersecurity,4.160090901544054,2009172.2279785809,2014977.0744087491,0.8428704690843937,55,0.6503106224839688,1866666.6350406462,3.000716160052631,20.57065932683917,0.5550238177229345,6.02729842514713,5.939791851407412,0.17166180562071193,1,0.7737411568833598
PROJ-2024-534,Cybersecurity Project,Digital Systems,AI/Machine Learning,3.0719072303604253,1296870.1492878043,1350860.9710151278,0.7273020000848028,17,0.5385915619381338,2574201.638075495,1.7020845259206236,23.529561136737488,2.569073991681062,7.994593637863573,5.0521555283627535,0.12767863607677737,1,0.9021596181759064
PROJ-2024-535,IoT Project,Smart Systems,Healthcare Tech,6.821766932182137,942908.8509561594,849805.8820255585,0.944766755024707,43,1.3788811459128523,867331.6244549869,2.7642587375640932,18.150559693186544,2.839060684957615,5.010513990593175,4.820151754341336,0.1506409340149928,1,0.7129659811764871
PROJ-2024-536,Big Data Project,Digital Systems,Healthcare Tech,6.118715424320046,4805241.952502074,1306931.2414455435,0.7093748890741655,35,0.8149332274589325,1606555.3788184451,2.7120689847305437,20.236723999989852,2.2357872850155385,5.082889267425245,5.732197801399273,0.20374695867576054,1,0.9513477159770802
PROJ-2024-537,E-commerce Project,Innovative Systems,Fintech,6.8115131225048,3197118.762689745,3902126.663959916,0.5262070238691239,41,0.6289789079271653,1406555.9632945205,2.4527985943291766,19.853723712045504,-0.45120718370689694,7.471521545513582,6.800505630107304,0.2255091085118946,0,0.7508872279094717
PROJ-2024-538,Healthcare Tech Project,Global Systems,Big Data,3.194690083438328,3778953.279064712,1703342.3262799096,0.6180234448167432,28,0.9684612370870865,133770.20855897904,2.6499369591515927,18.539058262568588,-1.0189217441485237,5.598388060499156,4.1049456205484605,0.07075638563533437,1,0.9092074200501312
PROJ-2024-539,Healthcare Tech Project,Smart Solutions,E-commerce,7.185598139153261,1919136.8446975288,1834379.8297475094,0.6962317160986906,16,1.0983060756960188,1714755.2151081464,2.475371897871004,23.914550645563722,0.7406003249090922,5.182307805188723,6.307693610624313,0.1269712524986107,0,0.7673441503698185
PROJ-2024-540,Cloud Computing Project,Innovative Solutions,Digital Transformation,6.097631000181517,2269162.082723068,2348525.460809446,0.5706061808657541,3,0.5309706034225101,2018420.5400239073,2.6963690982223247,16.658779246625354,0.2650737519009425,5.711444219709507,6.168181834133881,0.20522331968270013,1,0.7205359508278127
PROJ-2024-541,AI/Machine Learning Project,Innovative Solutions,Cybersecurity,5.816976753563201,1566157.9725352556,3935028.9968154836,0.9264043068458193,43,0.7748956582570877,1816551.7728153032,3.1465178638633864,16.49508639520696,2.388791710963665,6.278300461942581,6.891860276164861,0.13633035251879222,1,0.8444481035648183
PROJ-2024-542,IoT Project,Tech Solutions,Digital Transformation,6.123070240572658,936345.5193444113,1042244.9780994757,0.8450820040179978,44,0.532799874276896,2235211.7064719223,1.328884583210319,20.769095353227513,-1.4998416446642313,7.191698811300214,6.79213366699763,0.11644555281325678,1,0.7507858630818368
